,title,contents
192,"프로야구 두산베어스, 캘린더 구독 서비스 실시","두산베어스가 올 시즌부터 경기 일정 및 데이이벤트 일정 알림 캘린더 구독 서비스를 선보인다.... 이번에 공개된 캘린더 구독 서비스는 구글 캘린더, 애플 캘린더, 삼성S 캘린더, 네이버 캘린더, 아웃룩 캘린더 등이다...."
193,"[해외미디어] WSJ, 개인 맞춤형 서비스로 유료구독 전환율 15배↑","유료 구독 전환율이 급증해 주목을 받고 있다. 11일 한국신문협회와 국제뉴스미디어연합(INMA)에 따르면... WSJ은 독자의 유료 구독에 영향을 주는 항목을 위치, 교육 수준, 읽은 기사, 사이트에 머문 시간 등 65개로..."
194,"[SE★VIEW] 'MBC 퇴사→뷰티 유튜버' 이사배, ""구독자 100만 돌파, 부모님 집...","구독자수, 시청 시간 등을 종합해서 수입을 책정한다. 광고비는 내가 받는다”고 말했다. 또 이사배는 구독자 100만 돌파 후 부모님에게 집을 사드린 일화를 함께 공개하며 눈길을 끌었다. 차태현은 “구독자 100만을..."
195,"CJ E&M 다이아 티비, 구독자 1억 6000만명 돌파",com   CJ E&M의 1인 창작자 지원 사업 다이아 티비(DIA TV)는 지난 4월말 기준으로 총 구독자 수가 2016년 동기... 5월 현재 100만명 이상의 구독자를 보유한 ‘밀리언 창작자’는 22개팀으로 전년 동기 6개팀 대비 4배...
196,구매의 시대가 가고 '구독의 시대'가 왔도다,사실 현재는 접속 대신 '구독(Subscription)'이라는 표현이 더 널리 쓰인다. 매달 또는 매년 일정요금을 낸 후 서비스에 접속해 다양한 콘텐츠를 추가 요금없이 즐길 수 있는 것을 우리는 구독이라고 한다. 서비스를 구독하면...
197,"비투비, 유튜브 구독자수 100만 돌파..'골드플레이버튼' 수상",그룹 비투비가 유튜브 채널 구독자수 100만명을 돌파했다. 비투비는 17일 자신들의 공식 유튜브 채널을 통해 구독자수 100만명 달성 기념 시 주어지는 '골드플레이버튼'의 언박싱 영상을 공개했다. 공개된 영상 속...
198,신문구독료 세액공제 등 지역언론 활성화 법안 발의,신문구독료의 일부를 세액공제해주고 인터넷 포털 첫 화면에 24시간 내내 지역언론 기사를 게재토록하는 내용의 법률안 개정이 추진돼 주목을 받고 있다. 자유한국당 강효상 국회의원은 지역 신문을 구독하면 구독료의 30...
199,"강효상, 지역신문 구독 시 세액공제 30% 추진","3일 조세특례제한법 개정안 대표발의 ""양질의 콘텐츠 생산 위해 정부 지원 추진…지역신문 진흥에 기여할 것"" 거주지의 지역신문 구독 시, 구독료의 30%를 세액공제하는 방안이 추진된다. 3일 국회에 따르면 자유한국당..."
200,"'라디오스타' 이사배 ""수입? 구독자 100만 돌파→부모님 집 사드려""","크리에이터로 구독자만 150만 명에 달하는 유튜버 스타다. 이사배는 선미, 아이유, 김민희 등 연예인 커버 메이크업을 선보이고 있다. 이날 방송에서 이사배는 수입에 대해 ""수입구조가 굉장히 복잡하다. 구독자 수와..."
201,"강효상, 지역신문 구독 시 세액공제 30% 추진","3일 조세특례제한법 개정안 대표발의 ""양질의 콘텐츠 생산 위해 정부 지원 추진…지역신문 진흥에 기여할 것"" 거주지의 지역신문 구독 시, 구독료의 30%를 세액공제하는 방안이 추진된다. 3일 국회에 따르면 자유한국당..."
202,"""일상이 여행 되길"" 구독자 180만 '여행에 미치다' 조준기 대표 인터뷰",명의 구독자를 거느리고 있는 국내 최대 여행 콘텐츠 기업으로 성장했다. 이제는 단순 콘텐츠 제작을 떠나... 처음엔 팔로어나 구독자 수가 적어 주변 친구들에게 ‘좋아요’를 눌러달라고도 했는데 좋은 콘텐츠가 나와...
203,<조선일보> 편집국장 출신 강효상 의원의 ‘친정’ 비판,조선일보의 문제라기보다 조선일보의 그 사람이 항상 문제였다”고 밝혔다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]
204,"롯데, KBO리그 최초 캘린더 구독 서비스 오픈",[매경닷컴 MK스포츠 안준철 기자] 롯데자이언츠는 국내 프로야구단 최초로 캘린더 구독 서비스를 선보인다. 롯데는 캘린더 마케팅 솔루션 스타트업 린더(Linder)와의 제휴를 통해 2018시즌 경기일정 구독 서비스를...
205,"비투비, 유튜브 구독자수 100만명 달성‥'골드플레이버튼' 수상",사진큐브엔터테인먼트 제공 [헤럴드POP이혜랑기자] 그룹 비투비가 유튜브 채널 구독자수 100만명을 돌파했다. 비투비는 지난 17일 저녁 자신들의 공식 유튜브 채널을 통해 구독자수 100만명 달성 기념 시...
206,"김영철, 워싱턴서 트럼프 만난다…‘김정은 친서’ 전달",이끄는 미국 대표단이 판문점에서 오늘 이른 시각에 북한 당국자들과 만났다. 회담은 계속될 것”이라고 말했다. 뉴욕/ ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]
207,"218만 구독자 있는 bj 보겸, 수입 도대체 얼마?… 정모하며 팬들에게 '2000만...","가조쿠(가족)분들에게 가장 고급진 뷔페에서 여러분들을 뵐 생각이다""라고 밝혔던 것. 한편, 218만명의 구독자를 가지고 있는 보겸의 수입에 대해 일각에서는 수십억에 이를 것이라고 예견했다. 디지털콘텐츠팀 multi@"
208,"BMW, 美서 '이용료 내고 마음대로 바꿔타는' 구독 서비스 시작","(정기구독) 서비스를 미국에서 시작한다고 발표했다. 서브스크립션은 이용기간에 따른 요금을 지불하는 방식으로 이뤄지며, 신문이나 잡지의 정기구독과 비슷한 방식으로 이해할 수 있다. 일반적으로 유지보수..."
209,"경기일정을 모바일 '푸시 알림'으로! 대구FC, 린더 캘린더 구독 서비스 실시",캘린더 구독 서비스를 실시한다. 대구는 캘린더 마케팅 솔루션 스타트업 ‘린더(Linder)’와 제휴를 맺고 2018시즌 대구FC 경기 일정 캘린더 구독 서비스를 제공하기로 했다. 린더는 인터넷 웹페이지에서 몇 번의...
210,"경기일정을 모바일 '푸시 알림'으로! 대구FC, 린더 캘린더 구독 서비스 실시",캘린더 구독 서비스를 실시한다. 대구는 캘린더 마케팅 솔루션 스타트업 ‘린더(Linder)’와 제휴를 맺고 2018시즌 대구FC 경기 일정 캘린더 구독 서비스를 제공하기로 했다. 린더는 인터넷 웹페이지에서 몇 번의...
211,"애플, 디지털 잡지 구독 서비스 '텍스처' 인수","잡지 구독 서비스다. 애플은 텍스처 콘텐츠를 애플 뉴스에 통합할 계획이다. 또, 애플은 텍스처 인수... 텍스처의 최근 구독자 수는 정확하게 알려지지 않았지만, 수십만명의 유료 고객을 보유하고 있는 것으로..."
212,"`라스` 150만 구독자 이사배, 선미부터 장첸까지 ‘커버 메이크업’ 꿀팁 전수",150만 구독자를 돌파한 화제의 뷰티크리에이터 이사배가 커버 메이크업 꿀팁을 전수한다. 오는 11일... 채널 구독자 수 150만 명을 돌파한 화제의 주인공이다. 시작부터 이사배는 이번 ‘라디오스타’ 출연을 위해 예정돼...
213,하나은행 ‘채용비리 행장’ 선처 탄원서 직원들에 강요,"관계자는 “일부에서 그런 움직임이 자발적으로 있었는데, 논란이 커져서 탄원서를 안 내는 것으로 정리됐다”고 해명했다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
214,"한화,일감몰아주기 해소·경영기획실 해체 ""책임경영 강화""(종합)",컴플라이언스위원장은 이홍훈 전(前) 대법관이 맡는다. ▶ 이시각 주요뉴스 ▶ 기자와 카톡 채팅하기 ▶ 노컷뉴스 영상 구독하기 djlee@cbs.co.kr 저작권자 ? CBS 노컷뉴스 무단전재 및 재배포 금지
215,"구속 후 두 번째 주말 맞는 이명박 전 대통령, 신문 구독도 취소",사진연합뉴스 뇌물수수 등 혐의로 구속된 이명박 전 대통령이 신문 구독도 취소한 것으로 전해졌다. 31일... 입감 후 구치소 측에 신청했던 신문 구독은 최근 취소한 것으로 전해졌다. 이 전 대통령은 '검찰 수사가...
216,"유병재 'B의 농담', 상반기 최고 코미디쇼 등극... 유튜브 구독자수 30만 명 ...","최근 유병재 유튜브 채널 구독자 수는 30만 명을 넘어섰다. 유병재는 'B의 농담' 개최 소식과 함께 '유병재... 관계자는 ""B의 농담’ 관련 이벤트 및 예능 프로그램 활약에 힘입어 구독자 수가 급격한 상승을 보였다..."
217,"디지털화 안착한 뉴욕타임스, 온라인 구독수익 46% 급증","온라인 구독수익이 50%가량 가까이 급증했다. 수년간 디지털 전략에 '올인'한 결과다. 날마다 신문을... 뉴욕타임스는 ""지난해 4분기에만 온라인 유료독자가 15만7천 명 늘었다""면서 ""연간 온라인 구독수익은 3억4천만..."
218,"'이불밖' 이이경 ""신문 구독 8년째, 댓글 없이 판단하려는 선택""","그는 ""신문을 8년째 구독 중이다. 내 판단 하에 기사를 읽고 싶어서 댓글이 없는 신문을 읽는다""고 소신을 밝혔다.   지적인 모습을 보여준 것도 잠시. 이이경은 본채와 별채 사이에서 길을 잃고 편의점 음식을..."
219,"구글, '1년 이상 구독 앱' 거래 수수료 15%로 내려",18일 구글에 따르면 안드로이드 앱스토어 '구글플레이'는 올해부터 12개월 넘게 유료 구독을 유지한 구독자의 거래 수수료를 15%로 내렸다. 이전까지 구글은 앱 판매 가격의 30%를 거래 수수료로 떼갔다. 구독은 동영상...
220,큐브 엔터 유튜브 채널 구독자 100만명 돌파...골드플레이 버튼 수상,큐브 엔터 유튜브 채널 구독자 100만명 돌파...골드플레이 버튼 수상 큐브엔터테인먼트의 공식 유튜브 채널인 '유나이티드큐브'가 구독자 100만명을 돌파해 '골드플레이버튼'을 수상했다. 110만명의 구독자가 시청하는...
221,"CJ E&M 다이아TV ""100만 구독자 팀, 전년대비 3배 증가""",CJ E&M의 1인 창작자 지원 사업 다이아 티비(DIA TV) 파트너로서 760만 명의 구독자를 보유한 원밀리언 댄스 스튜디오 CJ E&M '다이아 티비(DIA TV)'의 지난해 '밀리언 창작자(100만명 이상 구독자를 보유한 창작자)'가...
222,"김준호, 유튜브 채널 구독자 30만명 돌파 “감회 새로워”","매달 신선하고 참신한 콘텐츠로 많은 사랑을 받았던 바, 개설 9개월 만인 현재(3월 26일 기준) 구독자수 30만... 콘텐츠들로 구독자들을 끌어당기고 있다. 뿐만 아니라 최근에는 ‘얼간 김준호’배 배틀그라운드 듀오..."
223,[해외미디어] 신문 구독하는 이유 9가지…유형별 공략법 다르다,28일 한국신문협회 등에 따르면 미국언론연구소(API)는 지난해 8월 1일부터 10월 31일까지 종이·디지털 신문 유료 구독을 시작한 독자 4천100명을 대상으로 뉴스 구독 동기에 관한 연구를 진행했다. API가 분석한 신문 구독...
224,‘라디오스타’ 이사배 “구독자 백만 돌파…부모님 집 사드렸다”,"MC들은 이사배의 출연에 “구독자 100만을 돌파하고 부모님에게 집을 사 드렸다고 한다”고 물었다. 김구라는 “부모님이 계시던 집을 팔고 거기에 돈을 얹어서 사드린 거냐, 아니면 그냥 사드린 거냐”라고..."
225,삼성 ‘노조 인정’ 헛말이었나,이에 대해 “삼성전자서비스 노사 합의 뒤 노사관계 대응에서 큰 변화는 없다. 노조와 대화는 항상 열려 있다”고 밝혔다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]
226,"[노컷V] 구독자 50만 '마이린 TV' 최린 ""좋은 크리에이터는요""",[CBS노컷뉴스 문수경 기자 김원유 PD] 노컷V가 구독자 수가 50만에 육박하는 등 유튜브에서 폭발적 인기를... ▶ 이시각 주요뉴스 ▶ 기자와 카톡 채팅하기 ▶ 노컷뉴스 영상 구독하기 cbsnocutv@gmail.com 저작권자 ? CBS...
227,"고(故) 조민기 음란 ‘카톡’ 내용, 조작설 주장 나와 | 한 페이스북 페이지가...","구독자 수를 늘리기 위해 ‘미투 운동’ 제보 내용 일부를 각색, 말초적인 가상 대화를 만들어냈다는 것이다. 네티즌들은 ‘카톡’ 대화상에 나타난 시간 표기가 ‘오후 9:00’이 아니라 ‘21:00’로 표기된 점 등을 조작의..."
228,[영상] ‘권영진 자유한국당 대구시장 후보 폭행’ 진실은?,"후보, 유세 중단’이라는 제목으로 올라와 있습니다. 폭행인지 아닌지는 영상을 직접 보고 판단하시면 될 것 같습니다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
229,"GM군산 마지막 퇴근, 정문 나선 그는 길을 잃었다","지난해 7월 현대중공업 군산조선소가 전격 폐쇄된 데 이어, 지엠 군산공장도 역사속으로 사라지고 있다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
230,"비투비, 유튜브 구독자 100만명 돌파…골드플레이버튼 수상",[엑스포츠뉴스 박소현 기자]  그룹 비투비가 유튜브 채널 구독자수 100만명을 돌파했다. 비투비는 지난 17일 저녁 자신들의 공식 유튜브 채널을 통해 구독자수 100만명 달성 기념 시 주어지는 '골드플레이버튼'의...
231,"'구독자 수 150만' 이사배, '라디오스타'에 뜬다…""끼쟁이 입증""",사진MBC '라디오스타' [스포츠한국 이솔 기자] 150만 구독자를 돌파한 화제의 뷰티크리에이터 이사배가... 그는 최근 개인 채널 구독자 수 150만 명을 돌파했다. 이날 이사배는 시작부터 이번 '라디오스타' 출연을 위해...
232,"주진우 추정 남성, 김부선에 “이재명 아니라고 해달라” 녹음파일 파문","남성 : 응~ 김부선: 땡큐, 땡큐. 남성 : 그냥 계세요. 대응하지 마시고. 김부선 : 감사합니다. 남성 : 다시 전화할게요. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
233,"'일정 및 이벤트 알림 받자' 두산, 캔린더 구독 서비스 실시","  두산 베어스가 올 시즌부터 경기 일정 및 데이이벤트 일정 알림 캘린더 구독 서비스를 선보인다.... 이번에 공개된 캘린더 구독 서비스는 구글 캘린더, 애플 캘린더, 삼성S 캘린더, 네이버 캘린더, 아웃룩 캘린더..."
234,"구독자만 150만! 이사배 ""쉬는 날엔 수분 크림 하나만 듬뿍 바른다""",150만을 육박하는 유튜브 구독자를 보유하고 있는 스타 뷰티 크리에이터 이사배(사진)의 뷰티 팁이 공개됐다. 뷰티 화보가 패션 매거진 '코스모폴리탄' 5월호에서 이사배는 평소 자신의 페이보릿 뷰티 아이템부터 데일리...
235,삼성생명 경기일정 구독 서비스 실시,[스포츠서울 이웅희기자] 용인 삼성생명 블루밍스 농구단이 국내 캘린더 마케팅 솔루션 스타트업 린더(Linder)와의 제휴를 통해 2017-2018시즌 경기일정 구독 서비스를 시작했다. 이번에 공개된 캘린더 구독...
236,디지털뉴스 유료 구독자 확대 전망 어둡다,언론진흥재단 분석…한국 유료구독 경험자 4% 그쳐 신문사 등 언론사들이 수익 창출을 위해 디지털뉴스... 유료 구독자 확대를 위해 노력하고 있으나 전반적으로 디지털뉴스 유료 구독자 수는 아직 많지 않다. 로이터...
237,"""MB, 심리적 안정 위해 신문 구독도 취소""",""" 구속 이후 구치소 적응에 어려움을 겪는 이 전 대통령은 최근 신문 구독도 취소한 것으로 전해졌습니다. 이 전 대통령의 변호인은 ""우호적인 내용의 보도가 없으니 뉴스를 보기 싫으신 것 같다""고 전했습니다. 이 전..."
238,"“김성태 폭행 악플 방치”…자유한국당, 선거운동 첫날 네이버 고발",바란다”며 “네이버도 향후 악성 댓글로 피해를 보는 사람이 없도록 철저한 모니터링과 신속한 조치를 바란다”고 밝혔다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]
239,"구글, '1년 이상 구독 앱' 거래 수수료 절반으로 인하(종합)",18일 구글에 따르면 안드로이드 앱스토어 '구글플레이'는 올해부터 12개월 넘게 유료 구독을 유지한 구독자의 거래 수수료를 15%로 내렸다. 이전까지 구글은 앱 판매 가격의 30%를 거래 수수료로 떼갔다. 구독은 동영상...
240,"‘라스’ 이사배, 150만 구독자 가진 크리에이터의 위엄 “연습없이 방송”","‘라스’ 이사배, 150만 구독자 가진 크리에이터의 위엄 “연습없이 방송” [서울경제] 150만 구독자를 보유한 뷰티 유튜버 이사배가 연습없이 생방송으로 유튜브 방송을 진행한다고 말해 화제다. 11일 방송된 MBC..."
241,여자프로농구 이병완 총재 선임,"이 총재는 리그 활성화, 구단 확충, 남북 스포츠 교류 선도 등에 앞장서겠다는 뜻을 밝혔다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
242,‘유병재 라이브’ 채널 구독자 20만 명 돌파,"개그맨 유병재의 유튜브 채널 구독자가 20만 명을 돌파하며 새로운 반향을 일으키고 있다. 유병재는 유튜브 라이브를 통해 인터넷에서 화제가 됐던 ‘세상에서 제일 느린 사인회’를 비롯, ‘울음 참기 챌린지’..."
243,"이사배, 구독자 150만명 보유 ‘갓사배’…‘품절 대란’ 낳는 뷰티계 영향력...",이사배의 유튜브 구독자 수는 지난해 8월 100만 명을 넘어선 데 이어 지난 6일 150만 명까지 돌파해 12일 오전 기준 151만8620 명으로 국내 뷰티 유튜버 중에서는 2번째로 많은 구독자 수를 보유하고 있다. 1위는 유튜버...
244,삼성생명 경기일정 구독 서비스 실시,"용인 삼성생명 블루밍스가 국내 캘린더 마케팅 솔루션 스타트업 린더(Linder)와의 제휴를 통해 2017∼2018시즌 경기일정 구독 서비스를 시작했다. 이번에 공개된 캘린더 구독 서비스는 S캘린더, 애플 캘린더, 구글 캘린더..."
245,"‘라디오스타’ 이사배, 150만 구독자 보유...유튜브 수익 들어보니","[서울신문 En] ‘라디오스타’ 150만 구독자를 보유한 뷰티 크리에이터 이사배가 유튜브 수익을 공개했다.... 메이크업을 (구독자들이) 제일 좋아해주신다”고 말했다. 이어 고준희, 김민희, 선미, 아이유 등 스타들의..."
246,"트럼프, 김영철 접견 발표 … 북-미 핵심의제 타결 가능성","김 부위원장 차량에는 경찰차 2대와 경호 차량 3대가 항상 붙었다. 뉴욕/이용인 특파원, ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
247,"[해외미디어] 美신문, 디지털뉴스 구독료 5년간 2배 이상↑",국내외 언론사들이 디지털 구독 수익을 늘리기 위해 노력하고 있는 가운데 미국 신문사들이 지난 5년간 디지털뉴스 콘텐츠 구독료를 2배 이상 올린 것으로 나타났다. 7일 한국신문협회와 미국언론연구소(API)에...
248,"넷플릭스, 지난 분기 유료 구독자 830만 명 증가","""오리지널 판타지 물이 신규 구독자 유인…시총 규모 CBS 4배 근접 넷플릭스의 유료 구독자 수가 지난 분기에만 830만 명이 넘게 증가한 것으로 나타났다. / 연합뉴스 [서울경제] 온라인 동영상 서비스 넷플릭스의..."
249,"김명수 ""사법부 '민낯' 그대로 공개…최종 결정 기다려달라""","있는 법원 구성원들께도 깊은 감사와 위로를 전한다""고 밝혔다. ▶ 대법원 재판거래 논란 핫이슈 바로가기 ▶ 기자와 카톡 채팅하기 ▶ 노컷뉴스 영상 구독하기 cnc@cbs.co.kr 저작권자 ? CBS 노컷뉴스 무단전재 및 재배포 금지"
250,"강효상 의원 ""지역신문 구독료 30%, 연말정산 때 돌려준다""",[한국무역신문김보근 기자] 자유한국당 강효상 의원(대구 달서구 병)은 근로소득이 있는 거주자가 출생지·거주지 및 이에 준하는 지자체에서 발행된 신문을 구독하는 경우 구독료의 30%를 세액공제하는 내용의...
251,디지털뉴스 유료 구독자 확대 전망 어두워,26일 한국언론진흥재단이 영국 로이터 저널리즘 연구소의 '디지털뉴스 리포트 2017'을 분석한 자료에 따르면 언론사들이 디지털뉴스 유료 구독자 확대를 위해 노력하고 있으나 전반적으로 디지털뉴스 유료 구독자 수는...
252,CJ E&M 100만 구독자 창작자 16개팀..3배 증가,"- 총 구독자 수 1년 사이 6600만명→1억3070만명 증가 - CJ E&M ""'1인 창작자 육성일자리 창출·산업화' 가능... 이상 구독자를 보유한 창작자)’가 5개 팀에서 16개 팀으로 약3배 증가했다고 3일 밝혔다. 100만명 이상..."
253,롯데 자이언츠 캘린더 구독 서비스, 롯데 자이언츠는 국내 프로야구단 최초로 캘린더 구독 서비스를 선보인다고 13일 밝혔다. 2018.03.13. (사진롯데 자이언츠 제공) yulnetphoto@newsis.com [사진 영상 제보받습니다] 공감언론 뉴시스가 독자...
254,"[BB] ""애플, 자체 프리미엄 뉴스 구독 서비스 준비 중""","블로터 기자(bloter@bloter.net) [저작권자 (주)블로터앤미디어, 저작권자를 명기하고 내용을 변경하지 않으며, 비상업적으로 이용하는 조건아래 재배포 가능합니다. ]"
255,ALL THE K-POP 유튜브 채널 구독자 200만 돌파!,국내 최초의 24시간 K-POP 온라인 채널 올더케이팝의 유튜브 구독자수가 2018년 2월 10일 기준으로 ‘200만명’을 돌파했다. 2015년 10월 서비스를 시작해서 매 분기마다 신기록에 가까운 구독자 증가수를 보이며...
256,"강효상 의원 ""지역신문 구독료 30% 연말정산 때 환급"" 법률안 발의","지역신문 구독료 30%를 연말정산 때 환급하는 내용의 '조세특례제한법 일부 개정 법률안'을 대표 발의했다고 7일 밝혔다. 개정안은 근로소득이 있는 거주자가 출생지, 거주지와 이에 준하는 지자체에서 발행된 신문을 구독..."
257,"'위키미키 모해', 시작 한 달여 만에 구독자 15만·조회수 400만 돌파","만에 구독자 15만, 총 조회수 400만을 넘기며 좋은 반응을 얻고 있다. 총 60부작으로 기획된 '위키미키 모해... 이준현 한경닷컴 연예· [한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com..."
258,"'구독자 730만' 韓 개인유튜버 1위 제이플라, 오늘(26일) 새 EP 공개","담고 있는 타이틀곡 ‘Say Something’ 등이 있다”고 밝혔다. 한편 제이플라는 최근 유튜브 구독자수 730만명을 돌파했다. popnews@heraldcorp.com - Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
259,"[Oh!쎈 초점] ""1억뷰·구독150만 ""..'라스' 이사배, 이미 뜰 줄 알았다",채널 구독자 수도 150만 명 이상을 보유했으며 보통 연예인들의 콘텐츠보다 더 높은 관심을 받고 있다. 사실 이사배가 '라디오스타' 출연한다는 소식이 전해졌을 때 팬들은 지상파 진출을 축하하면서도 당연히 그의...
260,‘국회 100m 이내 집회 금지’ 사라진다,"허용할 것인지는 입법자의 판단에 맡기는 것이 바람직하다”고 밝혀, 구체적인 허용·금지 기준을 국회가 마련하도록 했다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
261,"MS, 게임 구독 서비스 ‘X박스 게임패스’ 출시",(지디넷코리아남혁우 기자) 한국마이크로소프트(이하 한국MS) 는 X박스의 구독형 서비스인 X박스 게임패스(Xbox Game Pass) 를 한국에 출시한다고 1일 밝혔다. 엑스박스 게임패스는 월 1만1천800원의 구독료를 내는 국내...
262,삼성전자에 ’의문의 노조’…지난 2월 설립,"삼성전자서비스 협력업체 직원 8000여명이 직접 고용으로 전환되면서, 삼성전자서비스 노조가 삼성전자 안으로 들어갔다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
263,"VM웨어, SW라이선스 구독형 모델 'VCPP' 국내 확산 시동","본격적으로 구독형(Subscription) 모델인 'VCPP' 사업 확대와 함께 트랜스포메이셔널 파트너를... 적합할 것으로 본다""면서, ""향후 국내 매출의 30%까지 'VCPP'와 같은 구독형 모델의 비중을 높이는 게 목표""라고 말했다."
264,"신문 구독도 취소, 외부 뉴스에 노출되지 않는 편이 '심리적 안정에 도움'",신문 구독도 취소했다. 검찰과 서울동부구치소 등의 말을 종합하면 이 전 대통령은 이날 변호인 접견 일정... 입감 후 구치소 측에 신청했던 신문 구독은 최근 취소했다. 외부 뉴스에 노출되지 않는 게 심리를 안정시키는...
265,"다이아티비 ""100만명 구독자 16개팀""",이상 구독자를 보유한 창작자가 5개 팀에서 16개 팀으로 약 3배 증가했다고 3일 발표했다. 현재 100만 명 이상의 구독자를 보유한 다이아 티비 파트너 창작자는 ▲원밀리언 ▲토이몬스터 ▲런컬러키드(Learn Color...
266,"롯데, KBO리그 최초 캘린더 구독 서비스 오픈",[스포츠타임스정현규 기자] 롯데자이언츠는 국내 프로야구단 최초로 캘린더 구독 서비스를 선보인다. 롯데는 캘린더 마케팅 솔루션 스타트업 린더(Linder)와의 제휴를 통해 2018시즌 경기일정 구독 서비스를...
267,방탄소년단이 빌보드 차트 1위에 오를 수 있었던 이유,"됐다”며 이후 미국에서 ‘영어로 말하지도, 노래하지도 않는 팝그룹의 성공 사례’가 또 나올 수도 있다고 전망했다. ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
268,"[bnt화보] 모델 박선재 “어려서부터 잡지 즐겨 봐, 군대서도 정기구독”",어려서부터 잡지를 즐겨보던 그는 군대에서도 정기구독을 해서 볼 만큼 잡지 속 세상에 큰 흥미를 가졌고 그 관심은 제대 후 진로에 영향을 끼칠만큼 열정을 불러일으켰다. 그때까지 한번도 서울에 가본 적 없던 그는...
269,구독률 9.9%와 종이신문의 생존 전략,"먼저, 종이신문 가구구독률 감소 추세가 멈추지 않는다. 1993년 63.0%였지만 2017년에는 9.9%로 하락했다(<1993·2017언론수용자 의식조사>). 연령별로 살펴보면 50대(13.7%)와 60대 이상(16.1%)은 두 자리 수를 기록한 반면 30대..."
270,"김준호, 유튜브 ‘얼간 김준호’ 채널 구독자 수 30만 명 돌파 ‘뼈그맨 입증...","김준호 얼간 김준호 30만 구독자 돌파 사진얼간 김준호 채널 영상 캡처 [MBN스타 백융희 기자] 개그맨... 매달 신선하고 참신한 콘텐츠로 많은 사랑을 받았던 바, 개설 9개월 만인 현재(3월 26일 기준) 구독자수가 30만..."
271,"'150만 구독자' 이사배 ""유튜브 100만 구독자 달성→집 장만""","[ 뷰티 크리에이터 이사배가 100만 구독자 달성 후 부모님께 집을 장만해드렸다고 밝혔다. 11일 밤 방송된 MBC... 구독자수, 시청 시간, 이탈률 등을 종합해서 수입을 책정한다. 광고비는 내가 받는다""고 밝혔다. 특히..."
272,[실검인물전] 보겸 누구길래 실검까지?…유튜브 구독자만 220만명,"com BJ보겸이 구독 독려를 위해 만든 홍보 영상 중 한 장면[사진보겸 TV]   'BJ보겸', 생소한 이름일지 모르지만 청소년 사이에서는 지상파 예능인과 어깨를 나란히 하는 유명인이다. 유튜브 구독자만 220만명 이상을..."
273,"‘데뷔 2주년’ 아스트로, V LIVE 구독 100만 돌파 “1000만까지 가즈아”",아스트로는 22일 오후 네이버 V LIVE에서 구독자 100만 기념 돌파 방송을 진행했다. 이날 방송에서 아스트로는 “벌써 데뷔 2주년을 맞았다. V LIVE 구독자도 100만을 달성했다”며 “정말 감사하며 1000만...
274,김영철 ‘철통경호’ 속 뉴욕 입성…폼페이오와 담판 돌입,결과를 반영하면서 막판 조율에 나설 것으로 보인다. 뉴욕/이용인 특파원 yyi@hani.co.kr [화보] 북 김영철 통일전선부장 방미 ▶ 한겨레 절친이 되어 주세요! [신문구독] [카카오톡] [ⓒ한겨레신문 : 무단전재 및 재배포 금지]
275,"수인번호 ‘716’ MB, 3배 넓은 독방…신문 구독 신청","원하는 매체별로 신문 구독도 가능합니다. 이 전 대통령은 오늘 오전 신문 구독을 신청한 것으로 확인됐습니다. 검찰의 수사 소식과 여론을 살피기 위해서인데, 지지자들의 편지와 변호사를 통해 바깥 소식을 듣고..."
